po_line_id,po_id,part_id,ordered_qty,unit_price
1143,402,65,130,467.18
1144,402,102,88,590.89
1145,403,188,23,237.09
1146,404,152,114,750.84
1147,404,193,121,478.73
1148,404,138,28,472.04
1149,405,128,115,399.96
1150,405,125,67,512.92
1151,405,35,27,232.85
1152,405,20,870,368.78
1153,405,11,587,231.21
1154,406,127,962,373.33
1155,406,38,39,514.98
1156,406,73,69,198.58
1157,407,137,136,367.9
1158,407,152,125,760.28
1159,407,172,607,78.21
1160,407,54,60,592.96
1161,408,142,138,646.23
1162,408,44,29,341.88
1163,408,131,1334,521.86
1164,409,6,709,620.05
1165,409,123,688,646.69
1166,410,198,220,220.26
1167,410,167,13,489.52
1168,410,60,539,63.44
1169,410,21,12,200.47
1170,410,134,60,180.53
1171,411,121,10,157.96
1172,411,168,529,615.23
1173,412,145,258,533.33
1174,412,73,847,194.67
1175,412,169,120,46.47
1176,412,148,571,404.86
1177,412,157,13,689.97
1178,413,157,757,564.12
1179,413,200,39,50.62
1180,414,150,1346,328.09
1181,414,86,12,398.1
1182,414,87,40,547.73
1183,414,26,23,519.82
1184,414,51,602,594.9
1185,415,106,81,53.31
1186,416,110,126,686.69
1187,416,59,14,612.38
1188,417,17,74,298.49
1189,418,37,1202,658.93
1190,418,61,1310,613.56
1191,418,67,15,173.3
1192,418,35,1178,198.33
1193,418,108,1045,250.99
1194,419,17,1373,292.68
1195,420,146,72,486.84
1196,420,193,124,470.67
1197,420,59,69,743.52
1198,421,42,125,49.82
1199,422,194,717,159.49
1200,422,128,268,403.97
1201,423,27,932,212.68
1202,423,5,1471,528.8
1203,423,137,665,267.34
1204,423,129,1428,569.16
1205,423,104,519,77.4
1206,423,42,52,41.63
1207,423,62,12,517.23
1208,423,14,11,572.45
1209,424,65,10,416.46
1210,425,68,56,479.82
1211,426,115,1132,281.86
1212,426,165,8,71.33
1213,427,3,314,337.88
1214,427,54,23,688.0
1215,428,186,40,497.92
1216,428,53,86,173.46
1217,429,76,11,72.91
1218,429,102,7,602.32
1219,429,1,478,284.59
1220,429,17,12,287.81
1221,430,176,1361,531.67
1222,430,175,23,351.93
1223,430,33,1281,341.8
1224,430,174,1264,326.91
1225,430,60,288,71.93
1226,430,153,527,516.87
1227,430,92,99,197.01
1228,430,109,142,481.58
1229,431,123,288,744.0
1230,431,119,207,601.39
1231,432,158,650,37.49
1232,432,117,195,198.79
1233,432,165,31,63.35
1234,433,129,262,566.79
1235,433,105,645,504.73
1236,434,30,280,241.5
1237,434,138,231,508.62
1238,435,11,607,236.2
1239,435,64,819,459.64
1240,435,161,28,222.56
1241,435,163,228,524.2
1242,436,36,70,325.25
1243,436,9,138,509.27
1244,437,21,532,195.79
1245,438,59,30,697.9
1246,438,133,287,212.88
1247,438,81,106,602.17
1248,438,108,12,270.21
1249,438,117,574,250.9
1250,438,3,719,377.1
1251,439,195,126,274.89
1252,439,10,547,582.67
1253,440,129,294,674.85
1254,440,135,23,136.66
1255,441,28,1425,499.16
1256,442,36,255,272.36
1257,442,174,1256,271.82
1258,443,18,61,1.81
1259,443,32,496,569.1
1260,443,45,30,417.34
1261,443,76,743,84.98
1262,444,21,76,197.31
1263,444,134,63,156.96
1264,445,128,210,442.61
1265,445,16,13,579.72
1266,445,179,193,242.14
1267,445,67,15,181.32
1268,446,178,26,399.19
1269,446,74,13,282.43
1270,446,169,462,48.28
1271,446,76,275,87.86
1272,447,174,714,315.97
1273,447,16,65,456.39
1274,448,119,129,576.26
1275,448,114,132,346.42
1276,448,160,68,70.47
1277,448,153,346,402.13
1278,448,190,127,225.43
1279,448,129,15,723.43
1280,448,152,59,730.4
1281,449,32,19,551.9
1282,450,122,28,216.37
1283,450,15,25,586.96
1284,450,6,131,662.74
1285,450,63,15,619.87
1286,450,70,1189,436.49
1287,451,24,586,189.22
1288,452,87,30,457.76
1289,453,7,9,668.69
1290,453,164,25,498.04
1291,453,36,11,248.89
1292,454,46,23,147.61
1293,454,20,115,491.29
1294,454,173,627,447.05
1295,454,80,153,77.19
1296,454,68,924,403.0
1297,455,176,632,511.77
1298,455,81,162,698.92
1299,456,180,155,445.83
1300,456,22,35,95.7
1301,457,82,174,399.35
1302,457,138,68,478.37
1303,457,40,1157,64.6
1304,457,103,26,586.34
1305,457,136,53,352.93
1306,457,33,848,273.28
1307,457,185,29,277.73
1308,457,165,417,72.2
1309,458,8,27,506.08
1310,458,87,504,548.44
1311,458,127,661,355.74
1312,459,76,34,89.13
1313,459,34,99,91.73
1314,460,71,76,171.21
1315,460,145,8,512.18
1316,461,112,9,382.98
1317,462,35,187,251.54
1318,462,100,479,444.42
1319,462,77,708,126.28
1320,463,144,683,601.41
1321,463,91,52,244.5
1322,464,66,10,634.65
1323,465,91,22,239.24
1324,465,188,934,232.56
1325,466,57,129,567.18
1326,466,37,58,668.52
1327,466,162,12,377.19
1328,466,191,12,168.57
1329,466,65,13,362.51
1330,466,120,731,555.61
1331,466,8,638,472.93
1332,466,113,567,652.96
1333,467,69,215,297.69
1334,467,40,19,61.28
1335,467,118,109,460.87
1336,468,68,806,489.49
1337,468,87,61,507.96
1338,469,130,19,22.8
1339,469,30,10,320.26
1340,470,169,303,43.56
1341,470,37,645,627.81
1342,470,113,7,672.39
1343,471,171,89,582.84
1344,471,34,771,78.08
1345,472,11,84,201.11
1346,472,72,7,314.57
1347,472,187,116,489.31
1348,473,2,24,714.54
1349,474,155,127,236.56
1350,474,42,419,41.41
1351,474,10,1446,604.79
1352,475,35,99,239.69
1353,475,114,14,316.97
1354,475,200,382,64.34
1355,476,164,25,417.79
1356,476,117,102,212.36
1357,477,192,12,603.15
1358,477,149,5,453.16
1359,478,113,665,599.46
1360,479,161,233,245.69
1361,479,65,1426,401.97
1362,479,179,997,211.83
1363,479,134,49,146.99
1364,479,99,9,186.04
1365,480,50,72,37.13
1366,480,17,298,226.34
1367,480,143,142,488.46
1368,481,59,22,750.87
1369,481,27,72,211.09
1370,482,14,595,681.66
1371,482,197,55,404.39
1372,482,41,263,130.69
1373,483,5,10,418.9
1374,483,1,231,301.92
1375,483,156,657,700.06
1376,484,193,15,490.61
1377,484,72,412,318.4
1378,484,89,6,62.31
1379,485,159,482,267.38
1380,485,200,86,62.09
1381,485,160,7,72.45
1382,485,133,1436,225.36
1383,486,112,503,392.03
1384,487,120,31,476.73
1385,487,87,5,535.76
1386,487,4,185,648.39
1387,487,44,240,326.63
1388,487,188,59,215.06
1389,488,151,56,754.07
1390,488,87,28,514.39
1391,488,148,158,384.83
1392,488,193,68,412.32
1393,488,25,30,251.89
1394,488,78,63,591.09
1395,488,86,65,436.62
1396,488,12,527,144.92
1397,489,12,380,129.03
1398,489,175,10,340.01
1399,490,76,1074,77.72
1400,490,155,128,288.85
1401,490,52,626,551.13
1402,491,9,279,568.42
1403,491,114,460,351.42
1404,492,179,77,191.07
1405,492,93,586,155.49
1406,492,137,1437,311.96
1407,492,81,30,604.42
1408,493,115,147,322.54
1409,494,82,55,455.34
1410,494,56,54,540.73
1411,494,117,9,216.19
1412,495,153,74,537.75
1413,495,134,105,155.76
1414,495,38,8,523.63
1415,496,100,1009,396.93
1416,496,89,129,61.6
1417,496,18,140,2.09
1418,497,13,1471,263.82
1419,498,172,996,67.24
1420,498,186,139,663.72
1421,498,41,7,135.51
1422,498,121,11,156.15
1423,498,54,503,669.15
1424,498,88,1087,651.12
1425,499,79,17,196.7
1426,500,149,257,573.64
1427,501,86,553,408.84
1428,501,126,11,562.22
1429,501,138,29,528.66
1430,501,55,26,84.68
1431,501,105,345,468.93
1432,502,188,56,240.45
1433,502,138,944,499.66
1434,503,8,130,494.33
1435,503,189,10,682.59
1436,504,72,740,367.56
1437,505,14,778,665.05
1438,506,170,18,221.74
1439,506,125,614,665.21
1440,506,80,74,99.4
1441,506,73,94,227.66
1442,507,123,413,784.56
1443,507,182,1002,572.79
1444,507,126,130,539.2
1445,507,78,500,576.31
1446,507,2,20,620.31
1447,508,17,12,274.31
1448,508,65,194,412.37
1449,509,176,11,440.64
1450,509,147,359,75.57
1451,509,45,1301,418.47
1452,510,41,524,145.75
1453,510,32,623,598.59
1454,510,81,23,544.31
1455,510,145,387,553.54
1456,511,90,67,59.52
1457,511,108,12,281.22
1458,511,117,440,196.35
1459,511,124,46,682.68
1460,511,19,22,571.91
1461,512,190,47,234.33
1462,512,80,1319,100.42
1463,513,103,88,745.03
1464,513,96,147,464.24
1465,513,122,31,219.23
1466,513,185,714,287.27
1467,514,112,41,356.76
1468,515,126,28,508.78
1469,516,127,212,321.83
1470,516,136,19,319.97
1471,516,35,32,183.19
1472,517,180,172,342.17
1473,518,44,23,320.95
1474,518,153,388,397.34
1475,518,138,979,436.38
1476,518,120,1460,473.49
1477,518,174,7,318.27
1478,519,64,7,493.48
1479,520,146,1398,475.72
1480,521,21,14,234.1
1481,522,172,38,76.98
1482,522,6,51,630.04
1483,522,103,24,634.73
1484,523,27,35,202.55
1485,523,88,42,726.88
1486,523,20,142,368.76
1487,524,147,23,66.45
1488,524,140,12,129.78
1489,525,109,1341,460.08
1490,525,159,171,316.54
1491,525,111,187,614.39
1492,525,64,115,553.89
1493,525,169,72,46.04
1494,525,53,12,159.75
1495,526,29,15,164.68
1496,526,199,161,601.52
1497,526,189,724,614.86
1498,526,111,130,709.35
1499,527,36,862,256.95
1500,527,111,192,654.63
1501,527,135,245,125.13
1502,528,24,558,229.04
1503,528,2,163,696.6
1504,528,34,682,102.43
1505,528,168,21,569.47
1506,528,127,12,283.86
1507,528,20,1360,409.79
1508,528,156,11,674.83
1509,529,188,46,203.53
1510,529,98,6,351.68
1511,529,44,72,359.65
1512,529,79,142,216.06
1513,529,186,10,532.27
1514,530,99,519,255.09
1515,530,33,7,334.73
1516,530,83,41,194.32
1517,530,62,1027,422.84
1518,531,41,51,132.64
1519,531,16,27,464.99
1520,531,37,13,640.0
1521,532,64,111,499.89
1522,532,48,222,666.67
1523,533,70,8,527.68
1524,534,159,10,243.96
1525,535,61,595,626.17
1526,535,174,25,288.76
1527,535,85,572,555.88
1528,536,66,56,498.54
1529,536,113,49,592.59
1530,537,143,48,464.71
1531,537,28,91,403.06
1532,538,64,685,503.54
1533,538,149,19,438.53
1534,538,56,29,456.8
1535,538,198,299,241.75
1536,538,148,1354,416.57
1537,539,112,271,383.92
1538,539,41,229,139.45
1539,539,121,28,181.53
1540,540,56,1065,533.25
1541,540,181,273,227.47
1542,541,29,122,195.73
1543,541,177,55,452.3
1544,542,81,65,560.78
1545,542,119,295,680.72
1546,542,171,30,500.15
1547,542,23,446,651.92
1548,543,154,12,69.57
1549,543,23,18,697.24
1550,543,12,77,122.47
1551,544,192,119,463.92
1552,544,200,630,64.58
1553,544,145,11,544.86
1554,544,108,13,320.75
1555,545,184,16,282.82
1556,545,129,13,657.56
1557,546,115,6,357.21
1558,546,140,21,131.76
1559,546,82,5,406.34
1560,546,172,12,69.0
1561,546,124,17,713.46
1562,547,122,39,209.87
1563,547,115,62,280.01
1564,548,119,16,654.04
1565,548,168,358,485.07
1566,548,8,66,482.31
1567,549,195,72,263.24
1568,549,172,40,73.97
1569,549,106,17,60.48
1570,549,136,70,395.49
1571,550,132,1492,579.54
1572,550,94,443,589.66
1573,550,28,172,474.87
1574,550,187,64,469.18
1575,551,164,19,446.01
1576,551,197,21,352.51
1577,551,59,51,676.41
1578,551,181,5,180.6
1579,552,33,142,333.75
1580,552,84,1220,333.24
1581,552,24,15,202.31
1582,552,188,8,211.1
1583,552,68,81,393.04
1584,552,87,269,454.23
1585,552,91,7,280.03
1586,553,144,12,595.17
1587,554,164,16,549.21
1588,554,194,22,164.23
1589,555,9,584,636.94
1590,555,23,179,546.2
1591,555,184,26,315.01
1592,556,171,22,671.6
1593,556,152,104,599.71
1594,556,85,397,557.58
1595,557,160,15,78.81
1596,557,7,16,649.02
1597,558,97,660,91.16
1598,558,156,227,585.22
1599,558,80,101,98.49
1600,558,177,428,475.68
1601,558,144,165,587.55
1602,558,57,64,482.29
1603,558,111,195,599.95
1604,559,193,26,460.51
1605,559,38,47,580.88
1606,560,162,1382,459.87
1607,560,78,1218,717.94
1608,560,184,146,307.74
1609,561,46,1172,138.55
1610,561,50,376,39.58
1611,562,102,9,720.01
1612,562,27,55,211.19
1613,563,13,137,233.62
1614,564,141,623,418.66
1615,564,99,144,230.5
1616,564,194,15,169.32
1617,565,66,1259,600.48
1618,565,5,172,472.23
1619,565,194,112,173.75
1620,565,63,587,596.42
1621,565,175,27,360.28
1622,566,179,601,203.58
1623,566,168,6,555.1
1624,566,61,15,533.36
1625,567,35,666,248.55
1626,568,127,735,328.54
1627,568,155,6,268.25
1628,568,64,13,534.21
1629,569,56,10,460.15
1630,570,161,15,222.01
1631,571,19,15,560.97
1632,572,176,8,419.12
1633,572,56,135,428.81
1634,572,174,7,253.98
1635,573,110,13,571.64
1636,573,124,55,749.65
1637,573,48,12,734.56
1638,574,82,595,331.35
1639,574,103,12,700.29
1640,574,148,749,431.2
1641,575,97,809,78.72
1642,575,88,26,682.95
1643,575,55,981,83.74
1644,575,194,8,197.58
1645,575,45,47,323.71
1646,575,76,148,71.49
1647,576,142,20,679.62
1648,576,116,28,570.99
1649,576,3,5,366.32
1650,577,185,534,225.2
1651,577,134,705,147.09
1652,577,3,591,338.46
1653,577,140,1100,146.97
1654,577,187,15,480.78
1655,577,52,13,618.47
1656,577,73,34,199.51
1657,577,161,17,268.51
1658,578,42,7,37.74
1659,579,89,33,79.09
1660,579,186,358,645.06
1661,580,7,583,659.28
1662,580,26,6,533.87
1663,580,192,129,565.98
1664,581,35,7,189.7
1665,581,154,20,70.4
1666,582,111,7,568.51
1667,582,114,160,348.27
1668,582,60,1431,66.93
1669,582,200,679,52.69
1670,583,93,204,175.73
1671,583,51,12,442.55
1672,583,20,65,358.9
1673,584,82,158,450.43
1674,584,42,56,47.46
1675,585,112,55,317.85
1676,585,116,613,596.59
1677,585,157,475,562.75
1678,586,11,146,198.43
1679,586,87,6,603.76
1680,587,117,296,214.38
1681,587,165,319,61.88
1682,588,177,282,389.02
1683,589,24,11,188.38
1684,589,193,9,380.03
1685,590,8,219,484.0
1686,590,19,16,490.51
1687,591,173,114,449.12
1688,592,122,55,211.53
1689,592,20,170,472.46
1690,592,185,107,292.54
1691,592,23,181,558.83
1692,593,42,124,44.93
1693,593,66,57,575.8
1694,593,15,14,670.96
1695,594,31,6,368.41
1696,594,148,774,452.1
1697,594,16,453,549.56
1698,595,113,11,616.69
1699,595,107,53,641.0
1700,596,10,131,520.13
1701,597,85,137,551.72
1702,597,20,540,482.6
1703,598,143,743,615.34
1704,598,2,48,729.28
1705,598,65,96,373.23
1706,599,187,544,592.88
1707,599,39,154,55.03
1708,599,16,128,478.23
1709,599,159,200,325.12
1710,599,91,22,315.9
1711,600,161,420,253.21
1712,601,5,27,517.59
1713,601,42,22,42.04
1714,601,180,70,416.75
1715,602,197,157,321.47
1716,602,99,75,226.22
1717,602,74,61,245.23
1718,603,34,115,99.3
1719,603,182,116,568.21
1720,603,62,1471,451.06
1721,604,58,812,333.37
1722,604,61,113,468.08
1723,605,109,15,469.58
1724,606,177,12,427.82
1725,607,177,34,496.66
1726,608,44,184,369.85
1727,608,136,17,290.05
1728,609,94,1217,596.28
1729,609,93,722,145.38
1730,610,38,38,539.73
1731,610,22,75,83.28
1732,610,20,394,465.91
1733,610,27,11,197.61
1734,610,120,34,546.17
1735,611,61,14,471.32
1736,611,130,122,29.31
1737,612,193,555,477.64
1738,612,126,444,444.51
1739,613,129,47,592.51
1740,613,114,23,364.14
1741,613,45,276,355.15
1742,614,31,502,336.3
1743,614,93,619,154.09
1744,614,62,288,459.35
1745,615,123,11,781.36
1746,615,146,1389,463.76
1747,615,46,62,176.04
1748,615,176,12,433.35
1749,616,77,489,133.7
1750,616,62,1478,520.52
1751,617,191,1136,176.01
1752,617,13,458,235.99
1753,618,152,9,741.09
1754,618,100,457,436.98
1755,618,30,55,320.9
1756,618,186,26,627.33
1757,619,126,268,470.55
1758,619,154,58,68.31
1759,619,180,58,413.44
1760,620,43,25,698.81
1761,621,107,5,546.9
1762,622,124,21,730.93
1763,623,131,12,458.56
1764,623,59,178,558.31
1765,623,164,601,482.25
1766,624,10,962,579.1
1767,625,155,1465,254.28
1768,625,163,33,654.22
1769,626,74,770,233.96
1770,626,22,11,80.12
1771,626,72,67,349.72
1772,627,109,54,383.71
1773,627,18,713,1.74
1774,627,184,242,295.74
1775,628,83,120,157.76
1776,628,169,1398,50.97
1777,629,44,8,328.16
1778,629,152,194,731.53
1779,629,59,517,717.59
1780,630,112,81,394.6
1781,630,5,9,425.9
1782,631,173,8,441.16
1783,631,138,1347,476.73
1784,632,88,1052,660.56
1785,632,112,732,369.77
1786,632,190,14,235.8
1787,632,7,40,664.12
1788,632,35,52,217.62
1789,632,136,582,305.66
1790,632,92,6,184.98
1791,633,170,81,237.86
1792,633,36,10,329.98
1793,634,72,54,280.59
1794,635,156,16,619.73
1795,635,163,33,531.33
1796,636,198,1230,221.09
1797,636,117,13,251.19
1798,637,175,1274,348.41
1799,637,93,20,179.97
1800,638,192,710,465.19
1801,638,187,7,639.19
1802,638,91,1244,311.58
1803,639,152,6,660.24
1804,639,164,64,529.5
1805,640,151,155,705.51
1806,640,193,1492,398.3
1807,640,163,14,596.58
1808,640,45,75,415.6
1809,641,145,509,509.82
1810,641,158,50,44.98
1811,641,14,590,660.64
1812,641,37,14,550.28
1813,641,16,106,471.53
1814,641,58,36,423.5
1815,642,182,721,657.55
1816,642,52,121,542.87
1817,643,107,24,642.95
1818,643,19,8,508.74
1819,643,80,10,95.96
1820,644,105,10,455.49
1821,644,20,69,378.73
1822,645,98,75,419.35
1823,646,56,504,447.53
1824,647,157,13,668.77
1825,647,17,15,239.41
1826,647,124,1238,701.85
1827,648,96,39,550.28
1828,649,108,1365,243.01
1829,649,168,24,564.16
1830,650,23,12,658.15
1831,650,57,5,452.07
1832,650,121,99,190.38
1833,650,142,100,663.04
1834,650,139,95,229.99
1835,651,117,43,218.7
1836,651,97,277,77.86
1837,652,130,35,27.59
1838,652,29,306,191.05
1839,652,158,18,39.84
1840,652,85,44,509.43
1841,652,179,10,238.73
1842,653,177,14,507.17
1843,654,94,623,474.99
1844,655,134,18,141.81
1845,655,81,26,632.65
1846,655,87,94,571.38
1847,655,192,57,459.8
1848,655,8,797,558.78
1849,655,119,94,518.51
1850,655,6,146,683.22
1851,656,66,19,638.19
1852,656,170,191,193.35
1853,657,14,66,734.16
1854,657,112,33,321.15
1855,657,146,25,566.39
1856,658,159,96,245.38
1857,658,53,52,156.56
1858,659,197,11,411.67
1859,659,144,545,659.06
1860,659,155,1103,291.36
1861,660,186,216,618.59
1862,660,86,542,360.55
1863,661,169,63,42.24
1864,661,76,1084,70.71
1865,661,77,15,114.03
1866,661,111,656,751.4
1867,662,135,42,120.68
1868,662,97,13,86.15
1869,662,127,126,333.62
1870,662,138,63,408.87
1871,663,97,717,91.13
1872,663,116,18,453.32
1873,663,12,727,150.95
1874,664,129,1191,691.64
1875,664,179,98,237.24
1876,664,8,1135,463.68
1877,664,15,675,562.77
1878,665,106,23,51.42
1879,665,26,109,479.29
1880,666,23,49,690.43
1881,666,99,85,232.79
1882,666,69,501,381.84
1883,667,33,119,319.96
1884,667,195,15,256.03
1885,667,144,141,552.31
1886,667,194,114,175.84
1887,667,103,61,628.11
1888,668,174,106,297.61
1889,668,107,74,607.5
1890,668,21,143,194.91
1891,668,108,45,239.28
1892,669,95,457,115.27
1893,669,81,7,667.58
1894,669,31,148,305.42
1895,670,96,130,526.33
1896,670,20,57,376.59
1897,671,165,53,74.79
1898,671,182,108,596.65
1899,671,110,196,690.77
1900,671,146,225,603.02
1901,671,116,349,525.28
1902,671,190,11,215.42
1903,672,67,107,213.06
1904,672,182,14,557.14
1905,672,53,246,150.74
1906,673,2,6,603.31
1907,674,184,10,258.64
1908,674,197,13,316.11
1909,674,3,1002,390.95
1910,675,175,13,337.33
1911,675,167,36,439.22
1912,676,39,10,48.41
1913,676,45,97,387.45
1914,677,117,112,217.98
1915,677,96,1108,511.07
1916,678,77,13,136.63
1917,679,191,70,140.42
1918,679,41,16,148.78
1919,680,78,25,632.96
1920,680,178,612,516.25
1921,680,98,913,324.85
1922,681,193,27,427.63
1923,681,39,672,60.2
1924,681,4,602,634.85
1925,682,106,11,55.17
1926,682,36,734,329.8
1927,682,170,301,237.9
1928,683,196,10,53.17
1929,684,54,446,628.31
1930,685,167,161,407.42
1931,685,185,12,228.94
1932,686,84,14,358.79
1933,686,149,110,459.06
1934,686,132,551,695.78
1935,686,72,13,326.66
1936,686,87,17,566.35
1937,686,3,621,421.76
1938,687,65,421,471.61
1939,688,177,95,384.34
1940,688,85,421,614.99
1941,689,188,100,231.22
1942,689,64,129,426.9
1943,689,14,1273,609.79
1944,689,95,67,107.15
1945,690,155,26,262.1
1946,690,19,148,507.36
1947,690,129,28,743.36
1948,690,92,8,184.04
1949,691,128,54,409.85
1950,691,106,292,68.32
1951,692,89,280,61.33
1952,692,36,24,323.1
1953,693,146,58,555.07
1954,693,168,233,456.72
1955,694,34,764,100.68
1956,694,145,23,595.63
1957,694,79,62,192.12
1958,694,144,133,663.92
1959,695,20,937,446.27
1960,695,185,13,296.28
1961,695,61,12,562.36
1962,695,139,12,212.52
1963,695,138,450,457.48
1964,696,54,239,753.95
1965,697,94,131,629.47
1966,697,194,256,159.45
1967,697,152,480,643.62
1968,697,49,11,430.25
1969,698,9,199,473.88
1970,698,181,64,214.46
1971,699,58,606,404.72
1972,700,18,1413,1.91
1973,700,41,135,144.18
1974,700,3,19,459.03
1975,701,114,16,321.56
1976,702,97,98,84.96
1977,702,93,11,171.37
1978,703,169,131,53.11
1979,703,84,694,328.24
1980,704,82,132,356.35
1981,704,67,12,176.6
1982,705,152,74,747.44
1983,705,191,516,167.17
1984,705,88,24,580.43
1985,706,129,125,731.1
1986,706,110,36,553.18
1987,707,46,128,170.94
1988,707,109,266,405.97
1989,707,108,8,317.05
1990,707,33,794,280.2
1991,707,81,55,642.05
1992,707,70,256,407.39
1993,708,172,201,71.71
1994,708,15,94,717.71
1995,708,9,23,599.21
1996,708,116,37,496.77
1997,708,54,146,668.65
1998,709,142,206,770.56
1999,709,155,100,255.81
2000,709,71,12,191.47
2001,709,27,40,223.28
2002,709,54,227,685.96
2003,709,28,338,482.5
2004,710,150,271,395.85
2005,711,192,33,537.74
2006,711,4,13,580.39
2007,711,148,112,429.85
2008,712,187,1272,511.98
2009,712,175,242,373.92
2010,712,59,89,632.51
2011,713,100,1449,378.78
2012,713,43,356,674.28
2013,713,187,105,564.39
2014,713,135,40,128.84
2015,713,148,10,346.54
2016,713,82,18,351.16
2017,713,19,1068,457.88
2018,713,52,275,634.05
2019,714,47,74,416.2
2020,714,99,10,211.03
2021,714,193,53,429.13
2022,715,58,1367,343.1
2023,716,107,47,584.8
2024,716,15,952,568.96
2025,717,181,1374,214.19
2026,718,35,728,248.79
2027,718,196,294,56.27
2028,718,9,65,515.52
2029,719,160,15,89.28
2030,719,193,18,405.25
2031,720,124,1143,612.6
2032,720,29,194,192.55
2033,720,153,82,501.94
2034,721,49,54,443.24
2035,721,104,60,62.91
2036,722,81,678,637.07
2037,722,59,74,604.33
2038,722,116,1449,516.3
